Gene_Public_Name,Gene_WB220ID,DE_Pval,DE_FDR,DE_logFC,TFhit_pval,TFHit_MinAbsDistance,TFHit_MinRelDistance,TotalHits_in_range
atx-2,WBGene00000231,1.00000000,1.00000000,0.00000000,0.00000000,10,10,2
baf-1,WBGene00000235,1.00000000,1.00000000,0.00000000,0.00000000,60,-60,1
bag-1,WBGene00000236,1.00000000,1.00000000,0.00000000,0.00000000,1005,1005,1
pah-1,WBGene00000240,1.00000000,1.00000000,0.00000000,0.00000000,2655,2655,1
bca-1,WBGene00000245,1.00000000,1.00000000,0.00000000,0.00000000,3155,3155,1
bir-1,WBGene00000249,1.00000000,1.00000000,0.00000000,0.00000000,42,-42,1
bir-2,WBGene00000250,1.00000000,1.00000000,0.00000000,0.00000427,42,-42,1
F23H11.5,WBGene00000263,1.00000000,1.00000000,0.00000000,0.00062360,1319,1319,1
brc-1,WBGene00000264,1.00000000,1.00000000,0.00000000,0.00000000,10061,10061,1
bre-5,WBGene00000270,1.00000000,1.00000000,0.00000000,0.00000620,1985,1985,1
brp-1,WBGene00000273,1.00000000,1.00000000,0.00000000,0.00000000,193,-193,1
btf-1,WBGene00000274,1.00000000,1.00000000,0.00000000,0.00000000,240,-240,1
cap-1,WBGene00000292,1.00000000,1.00000000,0.00000000,0.00000000,2063,2063,1
cap-2,WBGene00000293,1.00000000,1.00000000,0.00000000,0.00000000,203,-203,1
cas-1,WBGene00000294,1.00000000,1.00000000,0.00000000,0.00000537,6749,6749,1
cav-2,WBGene00000302,1.00000000,1.00000000,0.00000000,0.00000000,192,-192,1
C04A11.t1,WBGene00000308,1.00000000,1.00000000,0.00000000,0.00000000,37,37,1
cbp-1,WBGene00000366,1.00000000,1.00000000,0.00000000,0.00000000,99,-99,1
ccf-1,WBGene00000369,1.00000000,1.00000000,0.00000000,0.00002240,1681,1681,1
ccg-1,WBGene00000370,1.00000000,1.00000000,0.00000000,0.00099164,5729,5729,1
cco-1,WBGene00000371,1.00000000,1.00000000,0.00000000,0.00000000,61,-61,1
cct-1,WBGene00000377,1.00000000,1.00000000,0.00000000,0.00000000,220,-220,1
cct-2,WBGene00000378,1.00000000,1.00000000,0.00000000,0.00000003,302,-302,1
cct-4,WBGene00000379,1.00000000,1.00000000,0.00000000,0.00000256,190,-190,1
cct-5,WBGene00000380,1.00000000,1.00000000,0.00000000,0.00000000,9349,9349,1
cct-6,WBGene00000381,1.00000000,1.00000000,0.00000000,0.00000000,2479,2479,1
cdc-6,WBGene00000382,1.00000000,1.00000000,0.00000000,0.00000000,2531,2531,1
cdc-14,WBGene00000383,1.00000000,1.00000000,0.00000000,0.00000000,6053,6053,1
cdd-1,WBGene00000391,1.00000000,1.00000000,0.00000000,0.00000000,2386,2386,1
cdk-7,WBGene00000408,1.00000000,1.00000000,0.00000000,0.00000000,10424,10424,1
cdk-9,WBGene00000410,1.00000000,1.00000000,0.00000000,0.00000000,172,-172,1
cdl-1,WBGene00000411,1.00000000,1.00000000,0.00000000,0.00000000,45,-45,1
cdt-1,WBGene00000413,1.00000000,1.00000000,0.00000000,0.00000000,4945,4945,1
ced-5,WBGene00000419,1.00000000,1.00000000,0.00000000,0.00000000,172,-172,1
ced-11,WBGene00000425,1.00000000,1.00000000,0.00000000,0.00001310,475,-475,1
ceh-38,WBGene00000459,1.00000000,1.00000000,0.00000000,0.00000000,39,-39,1
ceh-39,WBGene00000460,1.00000000,1.00000000,0.00000000,0.00000000,2528,2528,1
cel-1,WBGene00000466,1.00000000,1.00000000,0.00000000,0.00000000,42,42,1
cey-4,WBGene00000475,1.00000000,1.00000000,0.00000000,0.00000000,2290,2290,1
cgh-1,WBGene00000479,1.00000000,1.00000000,0.00000000,0.00000000,3142,3142,1
cgp-1,WBGene00000480,1.00000000,1.00000000,0.00000000,0.00000261,4943,4943,1
chk-1,WBGene00000498,1.00000000,1.00000000,0.00000000,0.00000000,2955,2955,1
chn-1,WBGene00000500,1.00000000,1.00000000,0.00000000,0.00001200,2634,2634,1
cic-1,WBGene00000506,1.00000000,1.00000000,0.00000000,0.00000000,7188,7188,1
ckb-4,WBGene00000514,1.00000000,1.00000000,0.00000000,0.00002240,3042,3042,1
cki-2,WBGene00000517,1.00000000,1.00000000,0.00000000,0.00000000,45,45,1
cku-80,WBGene00000520,1.00000000,1.00000000,0.00000000,0.00000000,350,-350,1
clh-5,WBGene00000532,1.00000000,1.00000000,0.00000000,0.00000069,4547,4547,1
cpi-1,WBGene00000535,1.00000000,1.00000000,0.00000000,0.00008250,1069,1069,1
cln-3.3,WBGene00000541,1.00000000,1.00000000,0.00000000,0.00000008,33,-33,1
clp-7,WBGene00000547,1.00000000,1.00000000,0.00000000,0.00000004,10635,10635,1
clu-1,WBGene00000550,1.00000000,1.00000000,0.00000000,0.00000000,5450,5450,1
cmd-1,WBGene00000552,1.00000000,1.00000000,0.00000000,0.00000000,40,40,1
cmk-1,WBGene00000553,1.00000000,1.00000000,0.00000000,0.00000000,291,-291,1
cnb-1,WBGene00000554,1.00000000,1.00000000,0.00000000,0.00000000,344,-344,1
cnk-1,WBGene00000564,1.00000000,1.00000000,0.00000000,0.00000000,286,-286,1
cnx-1,WBGene00000567,1.00000000,1.00000000,0.00000000,0.00000202,3048,3048,1
cogc-2,WBGene00000585,1.00000000,1.00000000,0.00000000,0.00000000,5257,5257,1
coh-1,WBGene00000591,1.00000000,1.00000000,0.00000000,0.00000155,10021,10021,1
col-2,WBGene00000593,1.00000000,1.00000000,0.00000000,0.00000000,1453,1453,1
col-3,WBGene00000594,1.00000000,1.00000000,0.00000000,0.00000000,274,-274,1
col-10,WBGene00000599,1.00000000,1.00000000,0.00000000,0.00000192,1163,1163,1
col-38,WBGene00000615,1.00000000,1.00000000,0.00000000,0.00000000,1515,1515,1
col-66,WBGene00000642,1.00000000,1.00000000,0.00000000,0.00000394,14,-14,1
col-71,WBGene00000647,1.00000000,1.00000000,0.00000000,0.00000000,2761,2761,1
col-98,WBGene00000673,0.00000010,0.00001416,4.36219001,0.00000000,50,-50,1
col-103,WBGene00000677,0.00000087,0.00008639,3.77655508,0.00000000,1324,1324,1
col-112,WBGene00000686,1.00000000,1.00000000,0.00000000,0.00000000,325,-325,1
col-117,WBGene00000691,1.00000000,1.00000000,0.00000000,0.00000000,1575,1575,1
col-144,WBGene00000717,1.00000000,1.00000000,0.00000000,0.00003400,1114,1114,1
col-160,WBGene00000733,0.00000000,0.00000001,6.09459347,0.00000157,1423,1423,1
cor-1,WBGene00000768,1.00000000,1.00000000,0.00000000,0.00000000,357,-357,1
cpf-1,WBGene00000773,1.00000000,1.00000000,0.00000000,0.00000000,2183,2183,1
cpf-2,WBGene00000774,1.00000000,1.00000000,0.00000000,0.00000000,2069,2069,1
cpl-1,WBGene00000776,1.00000000,1.00000000,0.00000000,0.00000009,2910,2910,1
cpn-3,WBGene00000779,1.00000000,1.00000000,0.00000000,0.00000000,583,-583,1
cpr-4,WBGene00000784,1.00000000,1.00000000,0.00000000,0.00000000,131,-131,1
crh-1,WBGene00000793,1.00000000,1.00000000,0.00000000,0.00000000,303,-303,1
crn-1,WBGene00000794,1.00000000,1.00000000,0.00000000,0.00012165,389,-389,1
crt-1,WBGene00000802,1.00000000,1.00000000,0.00000000,0.00000000,2010,2010,1
csb-1,WBGene00000803,1.00000000,1.00000000,0.00000000,0.00000000,5156,5156,1
csc-1,WBGene00000804,1.00000000,1.00000000,0.00000000,0.00000000,157,-157,1
csn-1,WBGene00000813,1.00000000,1.00000000,0.00000000,0.00000157,9421,9421,2
cts-1,WBGene00000833,1.00000000,1.00000000,0.00000000,0.00000000,1770,1770,1
cul-1,WBGene00000836,1.00000000,1.00000000,0.00000000,0.00011103,76,-76,1
cul-3,WBGene00000838,1.00000000,1.00000000,0.00000000,0.00000000,319,-319,1
cul-4,WBGene00000839,1.00000000,1.00000000,0.00000000,0.00000000,213,-213,1
cup-2,WBGene00000843,1.00000000,1.00000000,0.00000000,0.00000000,1851,1851,1
cux-7,WBGene00000854,1.00000000,1.00000000,0.00000000,0.00000000,2251,2251,1
cyb-1,WBGene00000865,1.00000000,1.00000000,0.00000000,0.00000000,583,-583,1
cyc-1,WBGene00000869,1.00000000,1.00000000,0.00000000,0.00000000,2049,2049,1
cye-1,WBGene00000871,1.00000000,1.00000000,0.00000000,0.00000000,569,-569,1
cyk-4,WBGene00000875,1.00000000,1.00000000,0.00000000,0.00000000,2849,2849,1
cyl-1,WBGene00000876,1.00000000,1.00000000,0.00000000,0.00000000,2878,2878,1
cyn-1,WBGene00000877,1.00000000,1.00000000,0.00000000,0.00000000,177,-177,1
cyn-3,WBGene00000879,1.00000000,1.00000000,0.00000000,0.00000000,131,-131,1
cyn-4,WBGene00000880,1.00000000,1.00000000,0.00000000,0.00000000,1982,1982,1
cyn-7,WBGene00000883,1.00000000,1.00000000,0.00000000,0.00000000,1176,1176,1
cyn-10,WBGene00000886,1.00000000,1.00000000,0.00000000,0.00000001,976,976,1
cyn-11,WBGene00000887,1.00000000,1.00000000,0.00000000,0.00000003,1378,1378,1
dad-1,WBGene00000896,1.00000000,1.00000000,0.00000000,0.00000000,1358,1358,1
daf-1,WBGene00000897,1.00000000,1.00000000,0.00000000,0.00000000,77,-77,1
daf-5,WBGene00000901,1.00000000,1.00000000,0.00000000,0.00000000,4758,4758,1
daf-16,WBGene00000912,1.00000000,1.00000000,0.00000000,0.00000000,234,-234,1
daf-18,WBGene00000913,1.00000000,1.00000000,0.00000000,0.00000002,5799,5799,1
daf-19,WBGene00000914,1.00000000,1.00000000,0.00000000,0.00000000,11904,11904,1
dao-5,WBGene00000931,1.00000000,1.00000000,0.00000000,0.00000001,4466,4466,1
dcp-66,WBGene00000938,1.00000000,1.00000000,0.00000000,0.00000710,4567,4567,1
dcs-1,WBGene00000940,1.00000000,1.00000000,0.00000000,0.00000000,3436,3436,1
ddp-1,WBGene00000941,1.00000000,1.00000000,0.00000000,0.00000000,104,-104,1
dhs-2,WBGene00000966,0.00000000,0.00000243,6.19559100,0.00000002,119,-119,1
dhs-8,WBGene00000972,1.00000000,1.00000000,0.00000000,0.00009030,31,31,1
dhs-9,WBGene00000973,1.00000000,1.00000000,0.00000000,0.00000079,3891,3891,1
dhs-11,WBGene00000974,1.00000000,1.00000000,0.00000000,0.00000000,2104,2104,1
dhs-13,WBGene00000976,1.00000000,1.00000000,0.00000000,0.00000000,6646,6646,1
dhs-25,WBGene00000988,1.00000000,1.00000000,0.00000000,0.00000000,155,-155,1
dhs-30,WBGene00000993,1.00000000,1.00000000,0.00000000,0.00000398,5424,5424,1
dis-3,WBGene00001001,1.00000000,1.00000000,0.00000000,0.00097952,100,-100,1
dlc-1,WBGene00001005,1.00000000,1.00000000,0.00000000,0.00000000,1489,1489,1
dli-1,WBGene00001007,1.00000000,1.00000000,0.00000000,0.00000000,1882,1882,1
dna-2,WBGene00001016,1.00000000,1.00000000,0.00000000,0.00000000,96,96,1
dnc-1,WBGene00001017,1.00000000,1.00000000,0.00000000,0.00000000,6961,6961,1
dnc-2,WBGene00001018,1.00000000,1.00000000,0.00000000,0.00000079,1535,1535,1
dnj-1,WBGene00001019,1.00000000,1.00000000,0.00000000,0.00012859,247,-247,1
dnj-9,WBGene00001027,1.00000000,1.00000000,0.00000000,0.00000000,205,-205,1
dnj-10,WBGene00001028,1.00000000,1.00000000,0.00000000,0.00000000,106,-106,1
dnj-11,WBGene00001029,1.00000000,1.00000000,0.00000000,0.00000000,254,-254,1
dnj-13,WBGene00001031,1.00000000,1.00000000,0.00000000,0.00000000,181,-181,1
dnj-14,WBGene00001032,1.00000000,1.00000000,0.00000000,0.00000000,2314,2314,1
dnj-22,WBGene00001040,1.00000000,1.00000000,0.00000000,0.00000000,1394,1394,1
dnj-25,WBGene00001043,1.00000000,1.00000000,0.00000000,0.00001390,14544,14544,1
dnj-27,WBGene00001045,1.00000000,1.00000000,0.00000000,0.00029541,488,-488,1
dnj-28,WBGene00001046,1.00000000,1.00000000,0.00000000,0.00000000,121,-121,1
dnj-29,WBGene00001047,1.00000000,1.00000000,0.00000000,0.00000000,8854,8854,1
dpl-1,WBGene00001061,1.00000000,1.00000000,0.00000000,0.00000000,250,-250,1
dpy-23,WBGene00001082,1.00000000,1.00000000,0.00000000,0.00000000,288,-288,1
dpy-26,WBGene00001085,1.00000000,1.00000000,0.00000000,0.00012863,5481,5481,1
dpy-27,WBGene00001086,1.00000000,1.00000000,0.00000000,0.00000000,6815,6815,1
dpy-30,WBGene00001088,1.00000000,1.00000000,0.00000000,0.00000000,101,-101,1
dre-1,WBGene00001089,1.00000000,1.00000000,0.00000000,0.00000023,4862,4862,1
drh-2,WBGene00001091,1.00000000,1.00000000,0.00000000,0.00000004,4987,4987,1
drp-1,WBGene00001093,1.00000000,1.00000000,0.00000000,0.00000009,475,-475,1
dsh-2,WBGene00001102,1.00000000,1.00000000,0.00000000,0.00000000,3207,3207,1
dyf-3,WBGene00001119,1.00000000,1.00000000,0.00000000,0.00000000,2702,2702,1
dyn-1,WBGene00001130,1.00000000,1.00000000,0.00000000,0.00000000,531,-531,1
eat-6,WBGene00001137,1.00000000,1.00000000,0.00000000,0.00000000,4062,4062,1
eat-16,WBGene00001145,1.00000000,1.00000000,0.00000000,0.00000000,96,-96,1
bcat-1,WBGene00001149,1.00000000,1.00000000,0.00000000,0.00000000,377,-377,1
ech-5,WBGene00001154,1.00000000,1.00000000,0.00000000,0.00000658,25,-25,1
efk-1,WBGene00001160,1.00000000,1.00000000,0.00000000,0.00000093,4116,4116,1
efl-1,WBGene00001161,1.00000000,1.00000000,0.00000000,0.00000000,7162,7162,1
eftu-2,WBGene00001166,1.00000000,1.00000000,0.00000000,0.00000069,429,-429,1
eef-2,WBGene00001167,1.00000000,1.00000000,0.00000000,0.00000000,12,12,1
eef-1A.1,WBGene00001168,1.00000000,1.00000000,0.00000000,0.00000000,2077,2077,1
eef-1A.2,WBGene00001169,1.00000000,1.00000000,0.00000000,0.00000000,378,-378,1
egl-9,WBGene00001178,1.00000000,1.00000000,0.00000000,0.00000003,19,19,1
egl-21,WBGene00001189,1.00000000,1.00000000,0.00000000,0.00000000,3463,3463,1
ego-2,WBGene00001215,1.00000000,1.00000000,0.00000000,0.00000000,16146,16146,1
eif-3.B,WBGene00001225,1.00000000,1.00000000,0.00000000,0.00000000,262,-262,1
eif-3.C,WBGene00001226,1.00000000,1.00000000,0.00000000,0.00000000,3484,3484,1
eif-3.D,WBGene00001227,1.00000000,1.00000000,0.00000000,0.00000000,2045,2045,1
eif-3.G,WBGene00001230,1.00000000,1.00000000,0.00000000,0.00000001,329,-329,1
eif-3.H,WBGene00001231,1.00000000,1.00000000,0.00000000,0.00000000,242,-242,1
eif-3.I,WBGene00001232,1.00000000,1.00000000,0.00000000,0.00000000,191,-191,1
eif-6,WBGene00001234,1.00000000,1.00000000,0.00000000,0.00000788,303,-303,1
elb-1,WBGene00001235,1.00000000,1.00000000,0.00000000,0.00000000,829,829,1
elo-1,WBGene00001239,1.00000000,1.00000000,0.00000000,0.00000004,171,-171,1
elo-2,WBGene00001240,0.00071325,0.02502828,2.49591519,0.00057671,1477,1477,1
elo-6,WBGene00001244,0.00000000,0.00000040,4.84884177,0.00001570,2191,2191,1
emb-4,WBGene00001258,1.00000000,1.00000000,0.00000000,0.00000000,34687,34687,1
emb-5,WBGene00001259,1.00000000,1.00000000,0.00000000,0.00000000,5757,5757,1
emo-1,WBGene00001303,1.00000000,1.00000000,0.00000000,0.00000000,722,722,1
emr-1,WBGene00001309,1.00000000,1.00000000,0.00000000,0.00000000,341,-341,1
eor-2,WBGene00001325,1.00000000,1.00000000,0.00000000,0.00000000,180,-180,1
epn-1,WBGene00001329,1.00000000,1.00000000,0.00000000,0.00000000,3112,3112,1
erm-1,WBGene00001333,1.00000000,1.00000000,0.00000000,0.00000017,7886,7886,1
ears-2,WBGene00001338,1.00000000,1.00000000,0.00000000,0.00000000,1696,1696,1
etr-1,WBGene00001340,1.00000000,1.00000000,0.00000000,0.00000000,63,63,1
evl-14,WBGene00001352,1.00000000,1.00000000,0.00000000,0.00000000,10829,10829,1
far-1,WBGene00001385,1.00000000,1.00000000,0.00000000,0.00001510,936,936,1
far-2,WBGene00001386,1.00000000,1.00000000,0.00000000,0.00001510,376,-376,1
far-7,WBGene00001391,1.00000000,1.00000000,0.00000000,0.00000000,173,-173,1
fat-5,WBGene00001397,0.00000000,0.00000001,5.86147568,0.00000060,423,-423,1
fbp-1,WBGene00001404,1.00000000,1.00000000,0.00000000,0.00000000,5321,5321,1
fce-2,WBGene00001406,1.00000000,1.00000000,0.00000000,0.00000000,616,-616,1
fem-1,WBGene00001411,1.00000000,1.00000000,0.00000000,0.00000009,4875,4875,1
fem-2,WBGene00001412,1.00000000,1.00000000,0.00000000,0.00003780,2761,2761,1
fib-1,WBGene00001423,1.00000000,1.00000000,0.00000000,0.00000000,2030,2030,1
fkb-1,WBGene00001426,1.00000000,1.00000000,0.00000000,0.00000000,83,-83,1
fkb-2,WBGene00001427,1.00000000,1.00000000,0.00000000,0.00000001,407,-407,1
fkb-6,WBGene00001431,1.00000000,1.00000000,0.00000000,0.00000000,350,-350,1
fmo-2,WBGene00001477,0.00003887,0.00241155,-5.46875174,0.00000000,81,-81,1
fmo-5,WBGene00001480,1.00000000,1.00000000,0.00000000,0.00000000,4349,4349,1
frm-10,WBGene00001496,1.00000000,1.00000000,0.00000000,0.00000000,75,75,1
ftt-2,WBGene00001502,1.00000000,1.00000000,0.00000000,0.00000000,2347,2347,1
fzy-1,WBGene00001511,1.00000000,1.00000000,0.00000000,0.00006120,55,-55,1
gad-1,WBGene00001513,1.00000000,1.00000000,0.00000000,0.00000000,2448,2448,1
xnd-1,WBGene00001514,1.00000000,1.00000000,0.00000000,0.00000000,698,-698,1
gcy-33,WBGene00001553,1.00000000,1.00000000,0.00000000,0.00000000,6318,6318,1
lin-66,WBGene00001562,1.00000000,1.00000000,0.00000000,0.00000000,314,-314,1
gei-6,WBGene00001563,1.00000000,1.00000000,0.00000000,0.00000000,4685,4685,1
gei-8,WBGene00001565,1.00000000,1.00000000,0.00000000,0.00000000,14292,14292,1
acdh-13,WBGene00001566,1.00000000,1.00000000,0.00000000,0.00000000,2445,2445,1
gei-11,WBGene00001568,1.00000000,1.00000000,0.00000000,0.00000005,68,-68,1
gex-2,WBGene00001579,1.00000000,1.00000000,0.00000000,0.00047308,60,60,1
gex-3,WBGene00001580,1.00000000,1.00000000,0.00000000,0.00000000,57,-57,1
gfi-3,WBGene00001583,1.00000000,1.00000000,0.00000000,0.00000000,162,-162,1
gfi-4,WBGene00001584,1.00000000,1.00000000,0.00000000,0.00000000,8397,8397,1
glr-6,WBGene00001617,1.00000000,1.00000000,0.00000000,0.00000000,4664,4664,1
gly-13,WBGene00001638,1.00000000,1.00000000,0.00000000,0.00000044,3150,3150,1
gna-1,WBGene00001646,1.00000000,1.00000000,0.00000000,0.00000000,889,889,1
gob-1,WBGene00001649,1.00000000,1.00000000,0.00000000,0.00000001,584,-584,1
gpa-7,WBGene00001669,1.00000000,1.00000000,0.00000000,0.00000000,609,-609,1
gpb-2,WBGene00001680,1.00000000,1.00000000,0.00000000,0.00000013,3379,3379,1
gpr-2,WBGene00001689,1.00000000,1.00000000,0.00000000,0.00000000,2245,2245,1
gsa-1,WBGene00001745,1.00000000,1.00000000,0.00000000,0.00000000,240,-240,1
gsp-2,WBGene00001748,1.00000000,1.00000000,0.00000000,0.00000000,207,-207,1
gst-5,WBGene00001753,1.00000000,1.00000000,0.00000000,0.00000015,15,-15,1
gst-7,WBGene00001755,1.00000000,1.00000000,0.00000000,0.00000000,39,-39,1
gst-20,WBGene00001768,1.00000000,1.00000000,0.00000000,0.00000000,1735,1735,1
gst-27,WBGene00001775,1.00000000,1.00000000,0.00000000,0.00000000,1188,1188,1
gst-28,WBGene00001776,1.00000000,1.00000000,0.00000000,0.00000000,1390,1390,1
gst-38,WBGene00001786,1.00000000,1.00000000,0.00000000,0.00001430,888,888,1
gst-43,WBGene00001791,1.00000000,1.00000000,0.00000000,0.00000006,226,-226,1
gst-44,WBGene00001792,1.00000000,1.00000000,0.00000000,0.00000036,64,-64,1
gsy-1,WBGene00001793,1.00000000,1.00000000,0.00000000,0.00000000,12346,12346,1
gta-1,WBGene00001794,1.00000000,1.00000000,0.00000000,0.00000000,260,-260,1
gut-2,WBGene00001808,1.00000000,1.00000000,0.00000000,0.00000003,61,-61,1
haf-2,WBGene00001812,1.00000000,1.00000000,0.00000000,0.00000099,3470,3470,1
haf-3,WBGene00001813,1.00000000,1.00000000,0.00000000,0.00000000,6001,6001,1
haf-6,WBGene00001816,1.00000000,1.00000000,0.00000000,0.00001050,12988,12988,1
hcp-1,WBGene00001829,1.00000000,1.00000000,0.00000000,0.00002490,293,-293,1
hcp-3,WBGene00001831,1.00000000,1.00000000,0.00000000,0.00000000,1329,1329,1
hcp-4,WBGene00001832,1.00000000,1.00000000,0.00000000,0.00003280,3298,3298,1
hcp-6,WBGene00001833,1.00000000,1.00000000,0.00000000,0.00000000,60,-60,1
hel-1,WBGene00001840,1.00000000,1.00000000,0.00000000,0.00000000,2338,2338,1
hgo-1,WBGene00001843,1.00000000,1.00000000,0.00000000,0.00000000,6060,6060,1
him-17,WBGene00001874,1.00000000,1.00000000,0.00000000,0.00000097,154,-154,1
his-5,WBGene00001879,1.00000000,1.00000000,0.00000000,0.00035325,102,-102,1
his-6,WBGene00001880,1.00000000,1.00000000,0.00000000,0.00035325,535,535,1
his-35,WBGene00001909,1.00000000,1.00000000,0.00000000,0.00000000,801,801,1
his-37,WBGene00001911,1.00000000,1.00000000,0.00000000,0.00000000,345,-345,1
his-41,WBGene00001915,1.00000000,1.00000000,0.00000000,0.00000000,70,-70,1
his-61,WBGene00001935,1.00000000,1.00000000,0.00000000,0.00000000,1024,1024,1
his-62,WBGene00001936,1.00000000,1.00000000,0.00000000,0.00000000,169,-169,1
his-67,WBGene00001941,1.00000000,1.00000000,0.00000000,0.00000000,662,662,1
his-68,WBGene00001942,1.00000000,1.00000000,0.00000000,0.00000000,93,-93,1
hlh-1,WBGene00001948,1.00000000,1.00000000,0.00000000,0.00000001,572,-572,1
hlh-11,WBGene00001955,1.00000000,1.00000000,0.00000000,0.00000000,34,34,1
hmg-1.1,WBGene00001971,1.00000000,1.00000000,0.00000000,0.00000000,534,-534,1
hmg-1.2,WBGene00001972,1.00000000,1.00000000,0.00000000,0.00000000,45,-45,1
hmg-4,WBGene00001974,1.00000000,1.00000000,0.00000000,0.00000000,2879,2879,1
hmg-11,WBGene00001976,1.00000000,1.00000000,0.00000000,0.00000000,35,35,1
hmg-12,WBGene00001977,1.00000000,1.00000000,0.00000000,0.00001010,538,-538,1
